model_name,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model,dataset
ResNet152,Control,HSJ,0.4746666666666667,0.09,1.0,21.84340454973004,193.584534966,4.166017243,0.066381791,9,20.0,152,torch_example.ResNet152,96918b21205fe2a7bc87cd191a568b3e,96918b21205fe2a7bc87cd191a568b3e,96918b21205fe2a7bc87cd191a568b3e,cifar
ResNet152,Control,PGD,0.20025,0.12,1.0,28.81799298024474,132.933595781,3.05364777,0.02921824,4,20.0,152,torch_example.ResNet152,9729a7528b809412786697fc53325a51,9729a7528b809412786697fc53325a51,9729a7528b809412786697fc53325a51,cifar
ResNet152,Control,FGM,0.0,0.1,1.0,20.54738351132024,199.529518805,4.380119734,0.043751353,6,20.0,152,torch_example.ResNet152,97ddf69376ee0e89d747e32ce753aeff,97ddf69376ee0e89d747e32ce753aeff,97ddf69376ee0e89d747e32ce753aeff,cifar
ResNet152,Control,PGD,0.47125,0.08,1.0,20.364868963348588,271.34165167,4.517583696,0.044988459,0,20.0,152,torch_example.ResNet152,9b1d2adfb035193dfc44612bd438e59a,9b1d2adfb035193dfc44612bd438e59a,9b1d2adfb035193dfc44612bd438e59a,cifar
ResNet152,Control,PGD,0.0,0.13,1.0,13.38302190319912,210.338787427,6.500773938,0.068124322,8,20.0,152,torch_example.ResNet152,9be3897eb1a791027e724516ded8b968,9be3897eb1a791027e724516ded8b968,9be3897eb1a791027e724516ded8b968,cifar
ResNet152,Control,PGD,0.0,0.13,1.0,19.431501785573094,210.338787427,4.477265883,0.044605278,6,20.0,152,torch_example.ResNet152,9e4b1b3b1c40cdf2e299e1be0707f530,9e4b1b3b1c40cdf2e299e1be0707f530,9e4b1b3b1c40cdf2e299e1be0707f530,cifar
ResNet152,Control,FGM,0.0,0.07,1.0,21.126077334905126,266.236101041,4.402142363,0.042573797,5,20.0,152,torch_example.ResNet152,a27877bdb9663492f68eb4d256e3142e,a27877bdb9663492f68eb4d256e3142e,a27877bdb9663492f68eb4d256e3142e,cifar
ResNet152,Control,Deep,0.0,0.13,1.0,27.813137030931674,134.491558154,3.128018242,0.030681644,0,20.0,152,torch_example.ResNet152,a50d2723c312ad1b32d3321ea829fb0c,a50d2723c312ad1b32d3321ea829fb0c,a50d2723c312ad1b32d3321ea829fb0c,cifar
ResNet152,Control,HSJ,0.0,0.08,1.0,21.571910717400275,239.94181825,4.264805339,0.03554598,5,20.0,152,torch_example.ResNet152,a74f4f6dfdc764ee88ebd596f5b6fd54,a74f4f6dfdc764ee88ebd596f5b6fd54,a74f4f6dfdc764ee88ebd596f5b6fd54,cifar
ResNet152,Control,Deep,0.1033333333333333,0.19,1.0,27.337277432872348,239.94181825,2.962987086,0.031370838,9,20.0,152,torch_example.ResNet152,a97445fe79116f447af374a7110c769e,a97445fe79116f447af374a7110c769e,a97445fe79116f447af374a7110c769e,cifar
ResNet152,Control,Deep,0.5545,0.14,1.0,28.30028737296462,133.145182324,3.0388384,0.032647886,2,20.0,152,torch_example.ResNet152,aaa9fc6d67a88c43780d1822a888670f,aaa9fc6d67a88c43780d1822a888670f,aaa9fc6d67a88c43780d1822a888670f,cifar
ResNet152,Control,PGD,0.5574166666666667,0.08,1.0,30.380393223871103,132.841346359,3.028268901,0.029577757,7,20.0,152,torch_example.ResNet152,ac1be387f208cbeeb4cf05ff61b06642,ac1be387f208cbeeb4cf05ff61b06642,ac1be387f208cbeeb4cf05ff61b06642,cifar
ResNet152,Control,PGD,0.4875,0.16,1.0,27.253885555559695,133.321699811,3.082129329,0.029194293,2,20.0,152,torch_example.ResNet152,b5c60b0da91287f11514746ed5472b70,b5c60b0da91287f11514746ed5472b70,b5c60b0da91287f11514746ed5472b70,cifar
ResNet152,Control,HSJ,0.4770833333333333,0.09,1.0,13.99510473198024,228.416747861,6.502273598,0.042681536,4,20.0,152,torch_example.ResNet152,b96b39af72bf2cdc92c747f476073a3e,b96b39af72bf2cdc92c747f476073a3e,b96b39af72bf2cdc92c747f476073a3e,cifar
ResNet152,Control,PGD,0.0,0.15,1.0,27.777210632494807,132.210424319,3.060062478,0.029118103,9,20.0,152,torch_example.ResNet152,babc36dec89b91c5b28d55234e92457e,babc36dec89b91c5b28d55234e92457e,babc36dec89b91c5b28d55234e92457e,cifar
ResNet152,Control,Pixel,0.1,0.07,1.0,30.729530675993225,133.113503274,3.026404828,0.029127711,5,20.0,152,torch_example.ResNet152,bd1917672cae83c24aa2abbcfbfbcb3c,bd1917672cae83c24aa2abbcfbfbcb3c,bd1917672cae83c24aa2abbcfbfbcb3c,cifar
ResNet152,Control,HSJ,0.5916666666666667,0.12,1.0,13.520163521793233,215.063359803,6.508797017,0.041675511,6,20.0,152,torch_example.ResNet152,be9ff678addfdb3b41adf1ab3c95c980,be9ff678addfdb3b41adf1ab3c95c980,be9ff678addfdb3b41adf1ab3c95c980,cifar
ResNet152,Control,Deep,0.0,0.07,1.0,30.66074281554136,133.042639118,3.033194615,0.030925578,7,20.0,152,torch_example.ResNet152,bf1c569f2f800c16f1e3bb2cb6b01e04,bf1c569f2f800c16f1e3bb2cb6b01e04,bf1c569f2f800c16f1e3bb2cb6b01e04,cifar
ResNet152,Control,Thresh,0.5795,0.13,1.0,28.7538186703056,132.939439316,3.025685075,0.031830108,3,20.0,152,torch_example.ResNet152,c1db7fb1909230d0cf1706024181269b,c1db7fb1909230d0cf1706024181269b,c1db7fb1909230d0cf1706024181269b,cifar
ResNet152,Control,PGD,0.0991666666666666,0.12,1.0,28.982423758963684,132.910131483,3.036323005,0.029117627,8,20.0,152,torch_example.ResNet152,c26e7020a5741d15f6ef6ec45ecced77,c26e7020a5741d15f6ef6ec45ecced77,c26e7020a5741d15f6ef6ec45ecced77,cifar
ResNet152,Control,Thresh,0.5835,0.1,1.0,29.55290181253076,132.910131483,3.045386222,0.03222688,3,20.0,152,torch_example.ResNet152,c4440fa4bfe6d7b7d94939d14f23f5e7,c4440fa4bfe6d7b7d94939d14f23f5e7,c4440fa4bfe6d7b7d94939d14f23f5e7,cifar
ResNet152,Control,FGM,0.1000833333333333,0.05,1.0,21.472828115588445,334.320691675,4.424195988,0.029266143,2,30.0,152,torch_example.ResNet152,c974003aeabdf061a07bc49676ddb839,c974003aeabdf061a07bc49676ddb839,c974003aeabdf061a07bc49676ddb839,cifar
ResNet152,Control,Pixel,0.2031666666666666,0.06,1.0,30.02109360922198,132.328794064,3.131131771,0.029892715,2,20.0,152,torch_example.ResNet152,c9eae3e7140a82c1a9ad2551e2bc5c7d,c9eae3e7140a82c1a9ad2551e2bc5c7d,c9eae3e7140a82c1a9ad2551e2bc5c7d,cifar
ResNet152,Control,Thresh,0.0,0.09,1.0,29.643453077596217,131.171672254,3.069817803,0.031658881,8,20.0,152,torch_example.ResNet152,cb2227e5dcfbcbd0d4a8a84e5e2e2490,cb2227e5dcfbcbd0d4a8a84e5e2e2490,cb2227e5dcfbcbd0d4a8a84e5e2e2490,cifar
ResNet152,Control,Pixel,0.0,0.11,1.0,28.86324324360997,134.397688785,3.083506564,0.029088802,9,20.0,152,torch_example.ResNet152,cb839f12f2365f9d3b86cfa72feb0ac9,cb839f12f2365f9d3b86cfa72feb0ac9,cb839f12f2365f9d3b86cfa72feb0ac9,cifar
ResNet152,Control,Pixel,0.6149166666666667,0.14,1.0,27.819265908801825,134.673733123,3.091382795,0.029142708,9,20.0,152,torch_example.ResNet152,ccd690c2a5892bc1b0232c2ef24282b6,ccd690c2a5892bc1b0232c2ef24282b6,ccd690c2a5892bc1b0232c2ef24282b6,cifar
ResNet152,Control,Deep,0.46625,0.12,1.0,28.95333165495476,133.158231827,3.039373881,0.029678337,8,20.0,152,torch_example.ResNet152,cf2edc1d53fa3d56b38e62a35a5eef05,cf2edc1d53fa3d56b38e62a35a5eef05,cf2edc1d53fa3d56b38e62a35a5eef05,cifar
ResNet152,Control,HSJ,0.0,0.09,1.0,21.36501614028362,223.884808844,4.25929938,0.039455461,0,20.0,152,torch_example.ResNet152,d025e4f73c458b14c5cb7a552e85b031,d025e4f73c458b14c5cb7a552e85b031,d025e4f73c458b14c5cb7a552e85b031,cifar
ResNet152,Control,FGM,0.2164166666666666,0.12,1.0,13.5302466845738,294.968018876,6.503946458,0.068049453,2,20.0,152,torch_example.ResNet152,d05df5c75f5c683c2a1385a2d63a37a7,d05df5c75f5c683c2a1385a2d63a37a7,d05df5c75f5c683c2a1385a2d63a37a7,cifar
ResNet152,Control,Deep,0.0963333333333333,0.07,1.0,30.52837410886149,133.147432888,3.046346316,0.029367048,2,20.0,152,torch_example.ResNet152,d0b7e32da312a906e6d5583629540daf,d0b7e32da312a906e6d5583629540daf,d0b7e32da312a906e6d5583629540daf,cifar
ResNet152,Control,Thresh,0.0,0.09,1.0,28.89359530700674,134.860836373,3.149486903,0.032543294,7,20.0,152,torch_example.ResNet152,d3338d3f16b52efabdc8ca5359f91436,d3338d3f16b52efabdc8ca5359f91436,d3338d3f16b52efabdc8ca5359f91436,cifar
ResNet152,Control,HSJ,0.1034166666666666,0.15,1.0,19.90927653268768,189.942364532,4.269366587,0.040599925,9,20.0,152,torch_example.ResNet152,d34fe2475985621f31538a4755b211c2,d34fe2475985621f31538a4755b211c2,d34fe2475985621f31538a4755b211c2,cifar
ResNet152,Control,Deep,0.1001666666666666,0.11,1.0,28.899759640634127,132.162139156,3.079610388,0.02942111,2,20.0,152,torch_example.ResNet152,d386a2605c03e4f2fd1d2a9b369384d1,d386a2605c03e4f2fd1d2a9b369384d1,d386a2605c03e4f2fd1d2a9b369384d1,cifar
ResNet152,Control,FGM,0.3300833333333333,0.13,1.0,6.850180914750354,616.451504271,12.700394498,0.099713411,6,100.0,152,torch_example.ResNet152,d48dcac5580531128ac1940609188747,d48dcac5580531128ac1940609188747,d48dcac5580531128ac1940609188747,cifar
ResNet152,Control,PGD,0.1055833333333333,0.08,1.0,30.40985978989741,133.036074453,3.025334567,0.029045583,5,20.0,152,torch_example.ResNet152,d4ab7ac3b7703ed0e87dc484ce4fac81,d4ab7ac3b7703ed0e87dc484ce4fac81,d4ab7ac3b7703ed0e87dc484ce4fac81,cifar
ResNet152,Control,FGM,0.0,0.11,1.0,20.49581349185924,217.648063528,4.342350209,0.042983102,2,20.0,152,torch_example.ResNet152,d62c219f21a1a9c279547bb2bef5da37,d62c219f21a1a9c279547bb2bef5da37,d62c219f21a1a9c279547bb2bef5da37,cifar
ResNet152,Control,PGD,0.0,0.08,1.0,20.24286507633772,210.34766907,4.544811204,0.041327971,9,20.0,152,torch_example.ResNet152,d648cfa964b9e250b23ac68238a95185,d648cfa964b9e250b23ac68238a95185,d648cfa964b9e250b23ac68238a95185,cifar
ResNet152,Control,FGM,0.0,0.09,1.0,13.928283923919302,308.494362014,6.533468193,0.06572483,4,20.0,152,torch_example.ResNet152,d7d0e693e443c561c8492d545c427a95,d7d0e693e443c561c8492d545c427a95,d7d0e693e443c561c8492d545c427a95,cifar
ResNet152,Control,FGM,0.1065,0.03,1.0,22.076715244484827,308.494362014,4.393769586,0.040635004,3,20.0,152,torch_example.ResNet152,db57382bff1a5f1b5d559df6ed4d1051,db57382bff1a5f1b5d559df6ed4d1051,db57382bff1a5f1b5d559df6ed4d1051,cifar
ResNet152,Control,HSJ,0.4696666666666667,0.14,1.0,20.181424378142943,192.610335852,4.261344412,0.040090678,8,20.0,152,torch_example.ResNet152,de6fe302ef094e546a903fb2e7a2f14f,de6fe302ef094e546a903fb2e7a2f14f,de6fe302ef094e546a903fb2e7a2f14f,cifar
ResNet152,Control,PGD,0.0,0.08,1.0,20.514153425085,192.610335852,4.484708586,0.044604173,4,20.0,152,torch_example.ResNet152,e05bc17cb1cf4054d823648411cb7071,e05bc17cb1cf4054d823648411cb7071,e05bc17cb1cf4054d823648411cb7071,cifar
ResNet152,Control,PGD,0.0,0.09,1.0,9.677583222978052,192.610335852,9.403174109,0.067169347,6,20.0,152,torch_example.ResNet152,e41dc0fdc95b292ae89a058e2df32219,e41dc0fdc95b292ae89a058e2df32219,e41dc0fdc95b292ae89a058e2df32219,cifar
ResNet152,Control,Deep,0.589,0.07,1.0,30.049780835283883,134.866183541,3.094864502,0.040569738,1,20.0,152,torch_example.ResNet152,e52ff1f7244be1c3723b814c358a8090,e52ff1f7244be1c3723b814c358a8090,e52ff1f7244be1c3723b814c358a8090,cifar
ResNet152,Control,HSJ,0.0,0.07,1.0,22.193161441328886,191.777642915,4.190480038,0.064904973,0,20.0,152,torch_example.ResNet152,e96f04ef31667c68a76dbd59edb5f15a,e96f04ef31667c68a76dbd59edb5f15a,e96f04ef31667c68a76dbd59edb5f15a,cifar
ResNet152,Control,FGM,0.42925,0.08,1.0,14.14136376350442,307.51737274,6.505737462,0.064661563,1,1.0,152,torch_example.ResNet152,e9730389304097d61f3bfc9ab3530854,e9730389304097d61f3bfc9ab3530854,e9730389304097d61f3bfc9ab3530854,cifar
ResNet152,Control,Thresh,0.35675,0.09,1.0,29.13858076382937,307.51737274,3.123007285,0.032259425,0,20.0,152,torch_example.ResNet152,e9e6c3233ae0a5e646f35a7c29094b76,e9e6c3233ae0a5e646f35a7c29094b76,e9e6c3233ae0a5e646f35a7c29094b76,cifar
ResNet152,Control,HSJ,0.0,0.09,1.0,21.300523867705607,269.286070276,4.272195396,0.041822618,9,20.0,152,torch_example.ResNet152,eb3fe041ce340c0dc8bde067e729aad1,eb3fe041ce340c0dc8bde067e729aad1,eb3fe041ce340c0dc8bde067e729aad1,cifar
ResNet152,Control,HSJ,0.0,0.15,1.0,20.10090879928532,196.259970655,4.228664527,0.039877532,0,20.0,152,torch_example.ResNet152,eb8da0ecf2ca4c5a460282fb389f3c67,eb8da0ecf2ca4c5a460282fb389f3c67,eb8da0ecf2ca4c5a460282fb389f3c67,cifar
ResNet152,Control,HSJ,0.5475,0.15,1.0,20.286409980016334,194.179242567,4.18999715,0.066766379,7,20.0,152,torch_example.ResNet152,f064a4e603865e4f807de12f3b8ea143,f064a4e603865e4f807de12f3b8ea143,f064a4e603865e4f807de12f3b8ea143,cifar
ResNet152,Control,PGD,0.23625,0.14,1.0,27.967308160163483,134.607505711,3.075018858,0.029226407,3,20.0,152,torch_example.ResNet152,f4492587d45c85422ec3704e9dedadfc,f4492587d45c85422ec3704e9dedadfc,f4492587d45c85422ec3704e9dedadfc,cifar
ResNet152,Control,FGM,0.5775833333333333,0.09,1.0,13.85779218722989,215.492129868,6.566702601,0.066989785,4,20.0,152,torch_example.ResNet152,f44fc7201d16d306e34f82d9beca0064,f44fc7201d16d306e34f82d9beca0064,f44fc7201d16d306e34f82d9beca0064,cifar
ResNet152,Control,FGM,0.6061666666666666,0.17,1.0,18.983479831149605,200.724124339,4.372222624,0.042418047,8,20.0,152,torch_example.ResNet152,f5b5b4efe1855358b41080a771a73536,f5b5b4efe1855358b41080a771a73536,f5b5b4efe1855358b41080a771a73536,cifar
ResNet152,Control,Thresh,0.0,0.13,1.0,28.58578860713119,200.724124339,3.043470348,0.032228039,6,20.0,152,torch_example.ResNet152,f9cbfecf205609aa12c60a46bcb72fc5,f9cbfecf205609aa12c60a46bcb72fc5,f9cbfecf205609aa12c60a46bcb72fc5,cifar
ResNet152,Control,Deep,0.0,0.05,1.0,22.538773983137503,200.724124339,4.214958634,0.03076738,9,20.0,152,torch_example.ResNet152,faefc92423f0624368b7e6585be61b0a,faefc92423f0624368b7e6585be61b0a,faefc92423f0624368b7e6585be61b0a,cifar
ResNet152,Control,PGD,0.0,0.05,1.0,21.25042154573065,241.755502885,4.470499552,0.042321445,6,20.0,152,torch_example.ResNet152,fb1e12f26bf59cb49c094526bb2f6a52,fb1e12f26bf59cb49c094526bb2f6a52,fb1e12f26bf59cb49c094526bb2f6a52,cifar
ResNet152,Control,HSJ,0.1,0.09,1.0,21.644453798590675,194.63588012,4.204310298,0.063932797,8,20.0,152,torch_example.ResNet152,fb61456fc6ab78dba03f4f05cb6f4a81,fb61456fc6ab78dba03f4f05cb6f4a81,fb61456fc6ab78dba03f4f05cb6f4a81,cifar
ResNet152,Control,Pixel,0.5835,0.13,1.0,28.583483902173658,132.644923497,3.043715745,0.029243629,3,20.0,152,torch_example.ResNet152,fc26e0e422c532993d8789dda85648cb,fc26e0e422c532993d8789dda85648cb,fc26e0e422c532993d8789dda85648cb,cifar
ResNet152,Control,PGD,0.0,0.09,1.0,30.31941676146571,133.238469064,3.001376996,0.029067202,4,20.0,152,torch_example.ResNet152,fdf391cc92fefda5e65edd0df089b689,fdf391cc92fefda5e65edd0df089b689,fdf391cc92fefda5e65edd0df089b689,cifar
ResNet152,Control,PGD,0.4648333333333333,0.08,1.0,19.774812232155558,210.366359619,4.652382987,0.042963264,2,20.0,152,torch_example.ResNet152,fead2848820251bf83f063e8de2aff1a,fead2848820251bf83f063e8de2aff1a,fead2848820251bf83f063e8de2aff1a,cifar
ResNet152,Control,HSJ,0.4706666666666667,0.07,1.0,21.90693608527423,194.162666003,4.245230809,0.040518963,1,20.0,152,torch_example.ResNet152,ff7af3682dd5b09af4ff76af699dcd2d,ff7af3682dd5b09af4ff76af699dcd2d,ff7af3682dd5b09af4ff76af699dcd2d,cifar
ResNet152,FSQ,PGD,0.0958333333333333,0.15,0.2,24.374659458585874,133.263970125,3.487228207,0.031343265,3,20.0,152,torch_example.ResNet152,022cd25b2134967832efa0698f914e73,022cd25b2134967832efa0698f914e73,022cd25b2134967832efa0698f914e73,cifar
ResNet152,FSQ,PGD,0.1104166666666666,0.1,0.0666666666666666,18.37029952953616,302.249462342,4.899212441,0.047212169,4,20.0,152,torch_example.ResNet152,0482b89d10e2934c33ae710e2815c907,0482b89d10e2934c33ae710e2815c907,0482b89d10e2934c33ae710e2815c907,cifar
ResNet152,FSQ,HSJ,0.0,0.08,0.0666666666666666,19.06854505846728,196.224206809,4.82469951,0.067735583,7,20.0,152,torch_example.ResNet152,078196347625e1e963a6b35a958ff436,078196347625e1e963a6b35a958ff436,078196347625e1e963a6b35a958ff436,cifar
ResNet152,FSQ,HSJ,0.1085833333333333,0.14,1.0,18.53666972210545,242.727448646,4.639452571,0.037662618,1,20.0,152,torch_example.ResNet152,0d2c18cf0243ae78baa3f0c8524033c4,0d2c18cf0243ae78baa3f0c8524033c4,0d2c18cf0243ae78baa3f0c8524033c4,cifar
ResNet152,FSQ,HSJ,0.4646666666666667,0.07,1.0,19.58019247904401,237.529470483,4.749697946,0.042677753,1,20.0,152,torch_example.ResNet152,0e02cf038a986945da43500c281f91b5,0e02cf038a986945da43500c281f91b5,0e02cf038a986945da43500c281f91b5,cifar
ResNet152,FSQ,HSJ,0.4736666666666667,0.1,0.2,19.494095265510907,196.512052402,4.616782609,0.047328777,3,20.0,152,torch_example.ResNet152,0e73081eb8842ddf316ce37b39f28f38,0e73081eb8842ddf316ce37b39f28f38,0e73081eb8842ddf316ce37b39f28f38,cifar
ResNet152,FSQ,PGD,0.479,0.07,0.0,26.400322694380463,133.752197107,3.522684214,0.031779532,6,20.0,152,torch_example.ResNet152,113bdbd85e328094e27912839106a7c7,113bdbd85e328094e27912839106a7c7,113bdbd85e328094e27912839106a7c7,cifar
ResNet152,FSQ,Pixel,0.4623333333333333,0.1,0.4666666666666667,25.610161361707508,133.20197436,3.514230103,0.030852841,8,20.0,152,torch_example.ResNet152,1234c198d63cce2c5e7a39e5b8fde732,1234c198d63cce2c5e7a39e5b8fde732,1234c198d63cce2c5e7a39e5b8fde732,cifar
ResNet152,FSQ,PGD,0.5905833333333333,0.06,0.2,27.13113801066273,133.344981956,3.464653785,0.031472572,8,20.0,152,torch_example.ResNet152,13fff0c241c248d44e55bd546a0a6abc,13fff0c241c248d44e55bd546a0a6abc,13fff0c241c248d44e55bd546a0a6abc,cifar
ResNet152,FSQ,FGM,0.6036666666666667,0.08,0.4666666666666667,19.12834280073126,212.073232541,4.809616858,0.044745598,3,20.0,152,torch_example.ResNet152,1518e99a65fdbed228641207b9a41dda,1518e99a65fdbed228641207b9a41dda,1518e99a65fdbed228641207b9a41dda,cifar
ResNet152,FSQ,Thresh,0.089,0.1,0.0,26.065948168382228,133.064074615,3.452780594,0.033589443,3,20.0,152,torch_example.ResNet152,158f0a9a7b030b1c432ac175b66b862a,158f0a9a7b030b1c432ac175b66b862a,158f0a9a7b030b1c432ac175b66b862a,cifar
ResNet152,FSQ,FGM,0.3914166666666667,0.13,0.4666666666666667,12.99801067194674,306.792261703,6.693331941,0.044647203,8,20.0,152,torch_example.ResNet152,16ce003492768cc0b6fe37574e298cd4,16ce003492768cc0b6fe37574e298cd4,16ce003492768cc0b6fe37574e298cd4,cifar
ResNet152,FSQ,HSJ,0.0,0.08,0.4666666666666667,19.581647996318416,199.199506894,4.698276673,0.045500901,6,20.0,152,torch_example.ResNet152,182ecb988ee50ee8b5f58d57dbfb33d3,182ecb988ee50ee8b5f58d57dbfb33d3,182ecb988ee50ee8b5f58d57dbfb33d3,cifar
ResNet152,FSQ,PGD,0.0935833333333333,0.08,1.0,26.561667141513727,134.413090438,3.463638013,0.031198828,6,20.0,152,torch_example.ResNet152,1982d6bc2b961aa72ba2304f4d13f4d2,1982d6bc2b961aa72ba2304f4d13f4d2,1982d6bc2b961aa72ba2304f4d13f4d2,cifar
ResNet152,FSQ,PGD,0.6153333333333333,0.09,0.4666666666666667,13.133698495239054,221.289033471,6.928741362,0.069135592,0,20.0,152,torch_example.ResNet152,1e32502f5403c5e6ba7e9f617a0c22fc,1e32502f5403c5e6ba7e9f617a0c22fc,1e32502f5403c5e6ba7e9f617a0c22fc,cifar
ResNet152,FSQ,PGD,0.0,0.07,0.0666666666666666,18.01629614668427,295.384136601,5.1619933,0.047520571,0,20.0,152,torch_example.ResNet152,1eef71755fcd7bb5229c8f55c764095a,1eef71755fcd7bb5229c8f55c764095a,1eef71755fcd7bb5229c8f55c764095a,cifar
ResNet152,FSQ,PGD,0.566,0.16,1.0,24.27969290535696,133.287209341,3.45968132,0.030963092,4,20.0,152,torch_example.ResNet152,203f4ab26c1d1197e36f33128864f022,203f4ab26c1d1197e36f33128864f022,203f4ab26c1d1197e36f33128864f022,cifar
ResNet152,FSQ,PGD,0.4790833333333333,0.04,1.0,27.62080369932789,133.758520293,3.47564108,0.031418188,8,20.0,152,torch_example.ResNet152,20eb672e0d3ac06f1fab43824fce1251,20eb672e0d3ac06f1fab43824fce1251,20eb672e0d3ac06f1fab43824fce1251,cifar
ResNet152,FSQ,Pixel,0.4824166666666666,0.09,0.0666666666666666,26.59092191325884,132.733558755,3.422220572,0.03060396,0,20.0,152,torch_example.ResNet152,2236018db07c7544de94d802c725cef3,2236018db07c7544de94d802c725cef3,2236018db07c7544de94d802c725cef3,cifar
ResNet152,FSQ,Thresh,0.0,0.14,0.2,24.422319883696915,134.513615749,3.521368994,0.033844222,5,20.0,152,torch_example.ResNet152,252fa0a5d790f5997913b0e3412274e0,252fa0a5d790f5997913b0e3412274e0,252fa0a5d790f5997913b0e3412274e0,cifar
ResNet152,FSQ,HSJ,0.4413333333333333,0.09,0.2,19.620803572175056,200.865940196,4.637934408,0.046670408,8,20.0,152,torch_example.ResNet152,27f9c300d520a48c8272322bfebe4fe9,27f9c300d520a48c8272322bfebe4fe9,27f9c300d520a48c8272322bfebe4fe9,cifar
ResNet152,FSQ,PGD,0.11175,0.06,0.0666666666666666,13.447822224304083,278.831961117,6.989979376,0.065505374,2,20.0,152,torch_example.ResNet152,29d2a933311c65e94fce38516126f18c,29d2a933311c65e94fce38516126f18c,29d2a933311c65e94fce38516126f18c,cifar
ResNet152,FSQ,HSJ,0.1116666666666666,0.1,0.0666666666666666,12.992717562461529,260.030892413,6.926957318,0.031449513,0,20.0,152,torch_example.ResNet152,2a7dc8109c4c04b1a4439503e63caf68,2a7dc8109c4c04b1a4439503e63caf68,2a7dc8109c4c04b1a4439503e63caf68,cifar
ResNet152,FSQ,Pixel,0.0,0.1,0.0666666666666666,26.0593550722284,260.030892413,3.453654158,0.031599808,3,20.0,152,torch_example.ResNet152,2b115f7a295c93a0bce1d74cc6afa07a,2b115f7a295c93a0bce1d74cc6afa07a,2b115f7a295c93a0bce1d74cc6afa07a,cifar
ResNet152,FSQ,FGM,0.1000833333333333,0.11,0.0666666666666666,18.40063934803589,232.961183942,4.836788457,0.045435075,1,20.0,152,torch_example.ResNet152,2ce2eadbd7d28a5b6946c856f20ff1f4,2ce2eadbd7d28a5b6946c856f20ff1f4,2ce2eadbd7d28a5b6946c856f20ff1f4,cifar
ResNet152,FSQ,FGM,0.5980833333333333,0.12,0.0666666666666666,17.908367915661984,206.748579764,4.913903959,0.044216652,2,20.0,152,torch_example.ResNet152,2ed97401e4381466af27807988a632b4,2ed97401e4381466af27807988a632b4,2ed97401e4381466af27807988a632b4,cifar
ResNet152,FSQ,FGM,0.0,0.12,0.0,18.29820955412999,280.939024373,4.809213696,0.045405952,5,20.0,152,torch_example.ResNet152,3129cf9899011d88c33faf254458164b,3129cf9899011d88c33faf254458164b,3129cf9899011d88c33faf254458164b,cifar
ResNet152,FSQ,Thresh,0.0,0.13,0.4666666666666667,24.3110456515808,134.694258832,3.578620239,0.033951598,4,20.0,152,torch_example.ResNet152,343a5227f0d82193750ae1db191e56ce,343a5227f0d82193750ae1db191e56ce,343a5227f0d82193750ae1db191e56ce,cifar
ResNet152,FSQ,FGM,0.0,0.14,0.2,17.97717439755423,200.869041644,4.783844118,0.044133109,8,20.0,152,torch_example.ResNet152,3722d5ff8a3bf334fd856469ee140ba6,3722d5ff8a3bf334fd856469ee140ba6,3722d5ff8a3bf334fd856469ee140ba6,cifar
ResNet152,FSQ,Pixel,0.0,0.07,0.0,27.33951029627315,132.327212179,3.401670293,0.030769058,2,20.0,152,torch_example.ResNet152,39186c30ddfce97097018afac4c55de7,39186c30ddfce97097018afac4c55de7,39186c30ddfce97097018afac4c55de7,cifar
ResNet152,FSQ,Thresh,0.4018333333333333,0.12,0.0,25.260609676951127,132.831745669,3.483684722,0.034267839,2,20.0,152,torch_example.ResNet152,3a3eac55de07c46b2a500c249e97d4ec,3a3eac55de07c46b2a500c249e97d4ec,3a3eac55de07c46b2a500c249e97d4ec,cifar
ResNet152,FSQ,PGD,0.0,0.08,0.2,13.161368974958558,251.004172841,6.990154305,0.069098033,3,20.0,152,torch_example.ResNet152,44d8fae3188cad498bd4de75acb83ea1,44d8fae3188cad498bd4de75acb83ea1,44d8fae3188cad498bd4de75acb83ea1,cifar
