model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model
ResNet18,cifar100,Conf,HSJ,0.0834166666666666,0.01,0.449438202247191,113.87621633199628,147.801158427,0.869365028,0.005967853,5,1,18,torch_example.ResNet18,a1d256f7c66dd3109c828b1dc635445c,a1d256f7c66dd3109c828b1dc635445c,a1d256f7c66dd3109c828b1dc635445c
ResNet18,cifar100,Conf,Thresh,0.01,0.02,0.0,39.042510975142655,147.801158427,2.510084458,0.005797523,9,1,18,torch_example.ResNet18,a206f5dbd03d0b71d7b04eb37fce8f8d,a206f5dbd03d0b71d7b04eb37fce8f8d,a206f5dbd03d0b71d7b04eb37fce8f8d
ResNet18,cifar100,Conf,Thresh,0.0100833333333333,0.02,0.8988764044943821,66.64746054605841,189.672204831,1.470423617,0.009079613,2,1,18,torch_example.ResNet18,a24b89a87bf8e9d7371272357f3855ba,a24b89a87bf8e9d7371272357f3855ba,a24b89a87bf8e9d7371272357f3855ba
ResNet18,cifar100,Conf,Deep,0.27775,0.01,0.0,42.003569501521305,191.362136922,2.356942545,0.005589865,4,1,18,torch_example.ResNet18,a2594576da1781c47ccc52672e424dad,a2594576da1781c47ccc52672e424dad,a2594576da1781c47ccc52672e424dad
ResNet18,cifar100,Conf,HSJ,0.07525,0.01,1.0,55.72691155558113,146.306556721,1.776520486,0.008290092,8,1,18,torch_example.ResNet18,a270aa50286a34d0d6707799d0e4e133,a270aa50286a34d0d6707799d0e4e133,a270aa50286a34d0d6707799d0e4e133
ResNet18,cifar100,Conf,Pixel,0.1308333333333333,0.02,1.0,94.20049808186543,134.938605874,1.040334202,0.005639481,6,1,18,torch_example.ResNet18,a2be225f5c93b600b09fc8c510393d8a,a2be225f5c93b600b09fc8c510393d8a,a2be225f5c93b600b09fc8c510393d8a
ResNet18,cifar100,Conf,PGD,0.1391666666666666,0.0,0.8988764044943821,41.207793538675496,184.07059132,2.426725418,0.005818478,9,1,18,torch_example.ResNet18,a2d80a5a6c30fe8ae70d78f09459c247,a2d80a5a6c30fe8ae70d78f09459c247,a2d80a5a6c30fe8ae70d78f09459c247
ResNet18,cifar100,Conf,PGD,0.0121666666666666,0.01,0.0,36.74763861845689,184.575123269,2.694050658,0.006029957,3,1,18,torch_example.ResNet18,a3194627374eb61eff24cc724f2bff9a,a3194627374eb61eff24cc724f2bff9a,a3194627374eb61eff24cc724f2bff9a
ResNet18,cifar100,Conf,FGM,0.0115833333333333,0.0,1.0,82.92396185072853,189.806975567,1.205924051,0.00555894,1,1,18,torch_example.ResNet18,a373e1127c1d1cf6963d966ee4a3428c,a373e1127c1d1cf6963d966ee4a3428c,a373e1127c1d1cf6963d966ee4a3428c
ResNet18,cifar100,Conf,PGD,0.0661666666666666,0.02,0.449438202247191,40.12242337236168,189.14898365,2.442524448,0.005722565,8,1,18,torch_example.ResNet18,a3ed774a14add426a9fcac05bb9f0273,a3ed774a14add426a9fcac05bb9f0273,a3ed774a14add426a9fcac05bb9f0273
ResNet18,cifar100,Conf,Deep,0.1098333333333333,0.0,0.8988764044943821,47.11964654482568,192.116052772,2.122257006,0.005637821,5,1,18,torch_example.ResNet18,a42f15f43649dea26c93e74df35c4e14,a42f15f43649dea26c93e74df35c4e14,a42f15f43649dea26c93e74df35c4e14
ResNet18,cifar100,Conf,Pixel,0.3586666666666667,0.02,0.449438202247191,108.64258949922478,181.040401537,0.902040355,0.005627587,8,1,18,torch_example.ResNet18,a49d2659a2d6dfe01e0c70c95487b9f0,a49d2659a2d6dfe01e0c70c95487b9f0,a49d2659a2d6dfe01e0c70c95487b9f0
ResNet18,cifar100,Conf,FGM,0.2781666666666667,0.02,0.2247191011235954,134.63594951691536,184.432344421,0.727888802,0.005648515,7,1,18,torch_example.ResNet18,a543716657a39ab48e8a7f9c13e6f8ab,a543716657a39ab48e8a7f9c13e6f8ab,a543716657a39ab48e8a7f9c13e6f8ab
ResNet18,cifar100,Conf,Deep,0.1263333333333333,0.0,0.2247191011235954,49.11487922461861,192.248448249,2.036042877,0.005547949,3,1,18,torch_example.ResNet18,a5fd93689e001b16b2cfff3aac520892,a5fd93689e001b16b2cfff3aac520892,a5fd93689e001b16b2cfff3aac520892
ResNet18,cifar100,Conf,HSJ,0.31825,0.0,0.449438202247191,69.69635295816639,181.002675863,1.434795305,0.009461461,2,1,18,torch_example.ResNet18,a603c5cad5fadc223c2ed75de90337d0,a603c5cad5fadc223c2ed75de90337d0,a603c5cad5fadc223c2ed75de90337d0
ResNet18,cifar100,Conf,FGM,0.0550833333333333,0.01,1.0,67.90058280613418,187.84706036,1.458013995,0.008013939,9,1,18,torch_example.ResNet18,a634bca5a6ef69af82a5a3e7e402e53f,a634bca5a6ef69af82a5a3e7e402e53f,a634bca5a6ef69af82a5a3e7e402e53f
ResNet18,cifar100,Conf,PGD,0.0094166666666666,0.0,0.449438202247191,47.0278977846516,187.473736309,2.126397409,0.007597253,9,1,18,torch_example.ResNet18,a6795f19074a6504662371772c528ea2,a6795f19074a6504662371772c528ea2,a6795f19074a6504662371772c528ea2
ResNet18,cifar100,Conf,HSJ,0.1779166666666666,0.01,0.8988764044943821,38.72257754135428,169.835046587,2.556647989,0.005965812,2,1,18,torch_example.ResNet18,a679748bba16f294a1dd11f7128f2ac8,a679748bba16f294a1dd11f7128f2ac8,a679748bba16f294a1dd11f7128f2ac8
ResNet18,cifar100,Conf,Pixel,0.2705833333333333,0.01,0.8988764044943821,45.66827941842824,188.591812089,2.167806654,0.005666958,1,1,18,torch_example.ResNet18,a7c1d1a0adfc83dc2d0d590d36f38042,a7c1d1a0adfc83dc2d0d590d36f38042,a7c1d1a0adfc83dc2d0d590d36f38042
ResNet18,cifar100,Conf,Deep,0.009,0.0,0.449438202247191,63.50576364085513,192.014331464,1.574660224,0.016027039,2,1,18,torch_example.ResNet18,a8ce5039d33217cec09242d209fa063e,a8ce5039d33217cec09242d209fa063e,a8ce5039d33217cec09242d209fa063e
ResNet18,cifar100,Conf,PGD,0.01,0.01,0.0,60.69077902612232,187.979194383,1.631219793,0.008240545,0,1,18,torch_example.ResNet18,a97fc809fc4492ee81542e03becfa24c,a97fc809fc4492ee81542e03becfa24c,a97fc809fc4492ee81542e03becfa24c
ResNet18,cifar100,Conf,FGM,0.3364166666666666,0.0,0.8988764044943821,144.79876522100002,190.870325748,0.690613624,0.006245132,3,1,18,torch_example.ResNet18,aa30e08afd61b4f916ad52a2e5f40db6,aa30e08afd61b4f916ad52a2e5f40db6,aa30e08afd61b4f916ad52a2e5f40db6
ResNet18,cifar100,Conf,Deep,0.3229166666666667,0.0,0.8988764044943821,81.66590241673538,189.396289553,1.224501255,0.011424302,1,1,18,torch_example.ResNet18,aa82822aed18ca8a211d8150a53f7795,aa82822aed18ca8a211d8150a53f7795,aa82822aed18ca8a211d8150a53f7795
ResNet18,cifar100,Conf,PGD,0.0086666666666666,0.02,0.449438202247191,49.01397520770905,188.611048511,1.999429746,0.012790349,5,1,18,torch_example.ResNet18,aa936aab3e2064c3a0abd621fc0d4352,aa936aab3e2064c3a0abd621fc0d4352,aa936aab3e2064c3a0abd621fc0d4352
ResNet18,cifar100,Conf,Deep,0.0086666666666666,0.0,0.0,39.25170531712679,175.506297866,2.547660011,0.005875741,5,1,18,torch_example.ResNet18,aadfe2a7ccb9fec9ee1966bf5aa1324d,aadfe2a7ccb9fec9ee1966bf5aa1324d,aadfe2a7ccb9fec9ee1966bf5aa1324d
ResNet18,cifar100,Conf,HSJ,0.01,0.02,0.449438202247191,77.75495003523243,145.402602306,1.260369918,0.005630605,8,1,18,torch_example.ResNet18,aaf848c654dcebee4b4537c93e03a763,aaf848c654dcebee4b4537c93e03a763,aaf848c654dcebee4b4537c93e03a763
ResNet18,cifar100,Conf,FGM,0.0104166666666666,0.0,0.0,45.68456998472704,192.059949824,2.188922869,0.006414692,9,1,18,torch_example.ResNet18,ab14aa62dfca7c6c8598b303fe07a993,ab14aa62dfca7c6c8598b303fe07a993,ab14aa62dfca7c6c8598b303fe07a993
ResNet18,cifar100,Conf,FGM,0.1974166666666666,0.0,0.8988764044943821,45.72487837619025,188.664505761,2.186993242,0.006138617,0,1,18,torch_example.ResNet18,ab4bd90827cfa2db989d0c61a90149a1,ab4bd90827cfa2db989d0c61a90149a1,ab4bd90827cfa2db989d0c61a90149a1
ResNet18,cifar100,Conf,Deep,0.0114166666666666,0.03,0.449438202247191,38.351926526552646,186.025876762,2.529208016,0.00636854,3,1,18,torch_example.ResNet18,abcb24fc1a0a91ae941d5003a57f880a,abcb24fc1a0a91ae941d5003a57f880a,abcb24fc1a0a91ae941d5003a57f880a
ResNet18,cifar100,Conf,FGM,0.1776666666666666,0.01,1.0,50.990260290120766,181.730377214,1.941547257,0.005609423,4,1,18,torch_example.ResNet18,abccd7a55e29cb750c4ec8e8ca257b9f,abccd7a55e29cb750c4ec8e8ca257b9f,abccd7a55e29cb750c4ec8e8ca257b9f
ResNet18,cifar100,Conf,FGM,0.0091666666666666,0.02,0.8988764044943821,40.9811796667247,183.495897656,2.391341606,0.008519386,2,1,18,torch_example.ResNet18,acbe26e4d5a81881c22d3badb75724b7,acbe26e4d5a81881c22d3badb75724b7,acbe26e4d5a81881c22d3badb75724b7
ResNet18,cifar100,Conf,Deep,0.0571666666666666,0.01,0.8988764044943821,40.43918655865488,187.477947887,2.44812046,0.017931853,3,1,18,torch_example.ResNet18,ace9effa933446317fb7e1dab75907b7,ace9effa933446317fb7e1dab75907b7,ace9effa933446317fb7e1dab75907b7
ResNet18,cifar100,Conf,Deep,0.01,0.01,0.2247191011235954,40.35755551664217,191.080388268,2.453072262,0.005683976,7,1,18,torch_example.ResNet18,add92b9c7c7860e680b82f7e7d90957d,add92b9c7c7860e680b82f7e7d90957d,add92b9c7c7860e680b82f7e7d90957d
ResNet18,cifar100,Conf,FGM,0.1076666666666666,0.02,0.449438202247191,131.18650069703804,187.294637368,0.747028082,0.005690493,0,1,18,torch_example.ResNet18,ae02ba071c718dcb7a273aa6b24e72eb,ae02ba071c718dcb7a273aa6b24e72eb,ae02ba071c718dcb7a273aa6b24e72eb
ResNet18,cifar100,Conf,PGD,0.0114166666666666,0.01,0.449438202247191,49.17851390727392,188.781247359,2.01307425,0.007831882,5,1,18,torch_example.ResNet18,ae607a5073eeeadc7b1f6c389cf95e87,ae607a5073eeeadc7b1f6c389cf95e87,ae607a5073eeeadc7b1f6c389cf95e87
ResNet18,cifar100,Conf,PGD,0.0,0.01,0.8988764044943821,39.95895501709315,191.290285477,2.477542267,0.028385411,3,1,18,torch_example.ResNet18,ae648d9b0d0610996bdfaef5a7cc3b8f,ae648d9b0d0610996bdfaef5a7cc3b8f,ae648d9b0d0610996bdfaef5a7cc3b8f
ResNet18,cifar100,Conf,Deep,0.1860833333333333,0.0,0.0,42.090886382072334,187.658835433,2.375811217,0.005661896,5,1,18,torch_example.ResNet18,ae904e1d4e83acd194ba213bf394ed5b,ae904e1d4e83acd194ba213bf394ed5b,ae904e1d4e83acd194ba213bf394ed5b
ResNet18,cifar100,Conf,Deep,0.0,0.0,0.2247191011235954,42.75926088602743,191.336669028,2.338674662,0.00835451,5,1,18,torch_example.ResNet18,aed95ee4950d60a63c8470b108c010d3,aed95ee4950d60a63c8470b108c010d3,aed95ee4950d60a63c8470b108c010d3
ResNet18,cifar100,Conf,FGM,0.1416666666666666,0.0,0.2247191011235954,77.1214719690415,137.435323396,1.296655749,0.005679547,9,1,18,torch_example.ResNet18,af82414715e6dd5e41f8f01844181aad,af82414715e6dd5e41f8f01844181aad,af82414715e6dd5e41f8f01844181aad
ResNet18,cifar100,Conf,HSJ,0.05675,0.01,0.449438202247191,37.01118300184482,181.948448081,2.674867215,0.013106217,1,1,18,torch_example.ResNet18,afee826471fe4bdbf6ae817393071b72,afee826471fe4bdbf6ae817393071b72,afee826471fe4bdbf6ae817393071b72
ResNet18,cifar100,Conf,Pixel,0.1828333333333333,0.01,0.0,57.09867983659214,183.738649193,1.733840437,0.005946399,6,1,18,torch_example.ResNet18,b03846fb9c9308a659add0e0ed61ebc9,b03846fb9c9308a659add0e0ed61ebc9,b03846fb9c9308a659add0e0ed61ebc9
ResNet18,cifar100,Conf,PGD,0.05825,0.02,0.449438202247191,45.6934826306332,192.38760413,2.144725995,0.005874759,3,1,18,torch_example.ResNet18,b0425e783c7b5279334fd87350f9e024,b0425e783c7b5279334fd87350f9e024,b0425e783c7b5279334fd87350f9e024
ResNet18,cifar100,Conf,HSJ,0.3485833333333333,0.02,1.0,51.748547103435136,184.915540043,1.893772975,0.00851717,3,1,18,torch_example.ResNet18,b0914f480379a5447e553e324c88eb9b,b0914f480379a5447e553e324c88eb9b,b0914f480379a5447e553e324c88eb9b
ResNet18,cifar100,Conf,PGD,0.2729166666666666,0.02,0.0,45.79359971631968,192.540795866,2.140037049,0.005710817,1,1,18,torch_example.ResNet18,b0abe4ec44430b2e672f71c2d3677392,b0abe4ec44430b2e672f71c2d3677392,b0abe4ec44430b2e672f71c2d3677392
ResNet18,cifar100,Conf,PGD,0.0118333333333333,0.0,1.0,101.38900215730246,187.368763491,0.986300268,0.005478066,8,1,18,torch_example.ResNet18,b0bc3d000bfe37dcbd8a54afd7df8338,b0bc3d000bfe37dcbd8a54afd7df8338,b0bc3d000bfe37dcbd8a54afd7df8338
ResNet18,cifar100,Conf,FGM,0.0484166666666666,0.01,0.2247191011235954,44.061730484408656,188.71979868,2.24684775,0.006092383,6,1,18,torch_example.ResNet18,b182a28d5d3a64f60d5008dc22806f9a,b182a28d5d3a64f60d5008dc22806f9a,b182a28d5d3a64f60d5008dc22806f9a
ResNet18,cifar100,Conf,FGM,0.1861666666666666,0.0,0.449438202247191,142.11348188721823,178.488334302,0.703663007,0.00568647,7,1,18,torch_example.ResNet18,b20144c08ff181c65a135bd831939537,b20144c08ff181c65a135bd831939537,b20144c08ff181c65a135bd831939537
ResNet18,cifar100,Conf,PGD,0.011,0.04,0.2247191011235954,49.14420262512267,189.53634495,1.953434889,0.005812509,7,1,18,torch_example.ResNet18,b31202315724b5ef1bbc9b6994eef13e,b31202315724b5ef1bbc9b6994eef13e,b31202315724b5ef1bbc9b6994eef13e
ResNet18,cifar100,Conf,Thresh,0.0114166666666666,0.02,0.449438202247191,66.3256970417408,189.646068328,1.477557031,0.005700377,0,1,18,torch_example.ResNet18,b38a0f94c6aca19837e004c4e4ceae1e,b38a0f94c6aca19837e004c4e4ceae1e,b38a0f94c6aca19837e004c4e4ceae1e
ResNet18,cifar100,Conf,FGM,0.1874166666666666,0.03,0.449438202247191,53.28874432994232,189.347502855,1.820271827,0.005653109,0,1,18,torch_example.ResNet18,b447d745daede00fddea2db472c6de7f,b447d745daede00fddea2db472c6de7f,b447d745daede00fddea2db472c6de7f
ResNet18,cifar100,Conf,Deep,0.3329166666666667,0.02,0.0,41.42981976762255,187.240030833,2.365445965,0.008637547,1,1,18,torch_example.ResNet18,b5582c8f0b60e547fbe345973cf4defc,b5582c8f0b60e547fbe345973cf4defc,b5582c8f0b60e547fbe345973cf4defc
ResNet18,cifar100,Conf,Deep,0.1774166666666666,0.0,0.8988764044943821,57.8603215593851,189.927917828,1.728300108,0.006199654,2,1,18,torch_example.ResNet18,b57c6c588dd848b0491fe8cfc7e51c2d,b57c6c588dd848b0491fe8cfc7e51c2d,b57c6c588dd848b0491fe8cfc7e51c2d
ResNet18,cifar100,Conf,Thresh,0.06025,0.02,0.2247191011235954,36.50401658909389,186.651722051,2.68463608,0.005652234,5,1,18,torch_example.ResNet18,b5fea372404bcc6d794da6ee2ba5bf60,b5fea372404bcc6d794da6ee2ba5bf60,b5fea372404bcc6d794da6ee2ba5bf60
ResNet18,cifar100,Conf,FGM,0.0,0.0,1.0,42.0721766946974,188.866064947,2.376867751,0.007924869,1,1,18,torch_example.ResNet18,b61b96b8b70449c675f0626865c52ca1,b61b96b8b70449c675f0626865c52ca1,b61b96b8b70449c675f0626865c52ca1
ResNet18,cifar100,Conf,FGM,0.0106666666666666,0.0,0.449438202247191,53.15106158992686,183.681150453,1.881429966,0.00570605,0,1,18,torch_example.ResNet18,b66889c7c3394d3620c26db315f3b95e,b66889c7c3394d3620c26db315f3b95e,b66889c7c3394d3620c26db315f3b95e
ResNet18,cifar100,Conf,FGM,0.0090833333333333,0.0,0.449438202247191,43.27129365118262,190.900396365,2.311000933,0.008180856,1,1,18,torch_example.ResNet18,b6b0ab35e77b2be595679cf79cfbb80b,b6b0ab35e77b2be595679cf79cfbb80b,b6b0ab35e77b2be595679cf79cfbb80b
ResNet18,cifar100,Conf,FGM,0.0115,0.03,0.449438202247191,40.656449495251145,192.127345365,2.385845326,0.008390243,9,1,18,torch_example.ResNet18,b6c48fc5b1a087060f392f3b192d01fe,b6c48fc5b1a087060f392f3b192d01fe,b6c48fc5b1a087060f392f3b192d01fe
ResNet18,cifar100,Conf,PGD,0.1015,0.0,0.449438202247191,44.94497362384222,192.366773991,2.224942901,0.012655156,8,1,18,torch_example.ResNet18,b8725bd05927ead2439030bd110d14d4,b8725bd05927ead2439030bd110d14d4,b8725bd05927ead2439030bd110d14d4
ResNet18,cifar100,Conf,HSJ,0.0564166666666666,0.01,0.8988764044943821,38.73933768013328,192.366773991,2.555541884,0.006153411,5,1,18,torch_example.ResNet18,b89a025d24f1faeca4b41a39aeb6d948,b89a025d24f1faeca4b41a39aeb6d948,b89a025d24f1faeca4b41a39aeb6d948
ResNet18,cifar100,Conf,PGD,0.01125,0.0,0.449438202247191,43.52647438826293,182.994557676,2.29745233,0.006859488,2,1,18,torch_example.ResNet18,b8b4fe9f8b5c2e9b3a758b4162a58cdb,b8b4fe9f8b5c2e9b3a758b4162a58cdb,b8b4fe9f8b5c2e9b3a758b4162a58cdb
ResNet18,cifar100,Conf,FGM,0.0106666666666666,0.03,0.0,145.93076412083167,134.231121174,0.664698774,0.005679528,8,1,18,torch_example.ResNet18,b8c3a01455fb93cd1e44d219aa24ce2e,b8c3a01455fb93cd1e44d219aa24ce2e,b8c3a01455fb93cd1e44d219aa24ce2e
ResNet18,cifar100,Conf,Thresh,0.17825,0.01,0.8988764044943821,41.76137753381379,191.181003547,2.370611456,0.005904965,6,1,18,torch_example.ResNet18,b8cc0b9784d0870d0014649e398257d8,b8cc0b9784d0870d0014649e398257d8,b8cc0b9784d0870d0014649e398257d8
ResNet18,cifar100,Conf,Pixel,0.18875,0.01,0.2247191011235954,36.32360560220011,182.438914227,2.725500356,0.011457486,2,1,18,torch_example.ResNet18,b911d5c545946e878709565380c9f67e,b911d5c545946e878709565380c9f67e,b911d5c545946e878709565380c9f67e
ResNet18,cifar100,Conf,Deep,0.013,0.0,1.0,52.294983579173824,186.197545919,1.912229303,0.005655684,7,1,18,torch_example.ResNet18,b9b1645935a0266e51e853fe042ba8be,b9b1645935a0266e51e853fe042ba8be,b9b1645935a0266e51e853fe042ba8be
ResNet18,cifar100,Conf,PGD,0.01025,0.02,0.0,42.53293733415277,186.246143534,2.304096687,0.005676538,6,1,18,torch_example.ResNet18,b9fad3ba1383cccbb20d3fd3d55cc4ab,b9fad3ba1383cccbb20d3fd3d55cc4ab,b9fad3ba1383cccbb20d3fd3d55cc4ab
ResNet18,cifar100,Conf,FGM,0.3180833333333333,0.02,1.0,42.17595907129249,192.689517568,2.323598613,0.019056324,8,1,18,torch_example.ResNet18,ba27ce5decdb88573df0a3f0878cfc67,ba27ce5decdb88573df0a3f0878cfc67,ba27ce5decdb88573df0a3f0878cfc67
ResNet18,cifar100,Conf,Deep,0.3038333333333333,0.01,0.2247191011235954,46.27108454899301,192.218183233,2.139565151,0.00556371,9,1,18,torch_example.ResNet18,ba4d212b8048cb306e4a0a16cbdfb06d,ba4d212b8048cb306e4a0a16cbdfb06d,ba4d212b8048cb306e4a0a16cbdfb06d
ResNet18,cifar100,Conf,Pixel,0.0605833333333333,0.0,0.2247191011235954,96.43759114003316,185.360833403,1.036940044,0.008262989,4,1,18,torch_example.ResNet18,bb15ec46b84f4d4f551766d501e27008,bb15ec46b84f4d4f551766d501e27008,bb15ec46b84f4d4f551766d501e27008
ResNet18,cifar100,Conf,FGM,0.1781666666666666,0.0,0.449438202247191,41.66693444616537,188.5572553,2.399984576,0.00730886,6,1,18,torch_example.ResNet18,bb336a5253813b92d183cd74f903009d,bb336a5253813b92d183cd74f903009d,bb336a5253813b92d183cd74f903009d
ResNet18,cifar100,Conf,Deep,0.3324166666666667,0.01,0.8988764044943821,42.229509352043486,191.483535896,2.344332234,0.028178389,7,1,18,torch_example.ResNet18,bbe092306841b52332639cb1203dea80,bbe092306841b52332639cb1203dea80,bbe092306841b52332639cb1203dea80
ResNet18,cifar100,Conf,HSJ,0.18025,0.0,0.0,99.58296982478872,167.292146109,1.004187766,0.010030406,6,1,18,torch_example.ResNet18,bcc84085138b53c6ef6ce341afa77839,bcc84085138b53c6ef6ce341afa77839,bcc84085138b53c6ef6ce341afa77839
ResNet18,cifar100,Conf,PGD,0.058,0.0,0.2247191011235954,40.10443861549155,190.596553889,2.493489585,0.006413107,2,1,18,torch_example.ResNet18,bcd25425d4271c5d93ab9bedf1a65f18,bcd25425d4271c5d93ab9bedf1a65f18,bcd25425d4271c5d93ab9bedf1a65f18
ResNet18,cifar100,Conf,Pixel,0.01075,0.01,0.0,85.96230975235136,185.656829176,1.151667519,0.005892424,9,1,18,torch_example.ResNet18,bd8576922b5aef1eebe26d01efa24788,bd8576922b5aef1eebe26d01efa24788,bd8576922b5aef1eebe26d01efa24788
ResNet18,cifar100,Conf,HSJ,0.3430833333333333,0.02,0.449438202247191,94.94300260566808,187.002020357,1.032198238,0.009430619,6,1,18,torch_example.ResNet18,bdf669ac72f71270c1cb762dcb965eba,bdf669ac72f71270c1cb762dcb965eba,bdf669ac72f71270c1cb762dcb965eba
ResNet18,cifar100,Conf,Thresh,0.2854166666666666,0.02,1.0,34.32946315704967,175.525312083,2.854690723,0.006026128,1,1,18,torch_example.ResNet18,be33ebdb665ccc27730b131243ea1627,be33ebdb665ccc27730b131243ea1627,be33ebdb665ccc27730b131243ea1627
ResNet18,cifar100,Conf,Thresh,0.2825,0.02,0.2247191011235954,44.26929773618624,192.536044419,2.213723845,0.005898585,4,1,18,torch_example.ResNet18,be786bb30d93dea9c6730dc041f0d11f,be786bb30d93dea9c6730dc041f0d11f,be786bb30d93dea9c6730dc041f0d11f
ResNet18,cifar100,Conf,Thresh,0.0108333333333333,0.0,0.2247191011235954,58.72954307301977,186.466258034,1.702720552,0.007821091,3,1,18,torch_example.ResNet18,bea919231ecd34fee511dc36d63b2cf4,bea919231ecd34fee511dc36d63b2cf4,bea919231ecd34fee511dc36d63b2cf4
ResNet18,cifar100,Conf,FGM,0.3436666666666667,0.0,0.449438202247191,44.22240248403602,188.439672928,2.261297315,0.011117187,5,1,18,torch_example.ResNet18,bf1a64dafada4333fa9cf46c4f973827,bf1a64dafada4333fa9cf46c4f973827,bf1a64dafada4333fa9cf46c4f973827
ResNet18,cifar100,Conf,Pixel,0.10525,0.0,0.2247191011235954,39.83193003160135,167.496842178,2.510548696,0.00574995,8,1,18,torch_example.ResNet18,bf282fb78b4b97652f9bc811a70aa333,bf282fb78b4b97652f9bc811a70aa333,bf282fb78b4b97652f9bc811a70aa333
ResNet18,cifar100,Conf,FGM,0.1844166666666666,0.01,0.0,41.82853206527905,188.567906871,2.366805506,0.005792761,6,1,18,torch_example.ResNet18,bf49ce58573659af8e8d7117d1c70997,bf49ce58573659af8e8d7117d1c70997,bf49ce58573659af8e8d7117d1c70997
ResNet18,cifar100,Conf,Pixel,0.011,0.0,0.0,53.83580077855408,188.639013712,1.857500001,0.005789923,8,1,18,torch_example.ResNet18,bfd2b1a3df9839f0736726be108dd029,bfd2b1a3df9839f0736726be108dd029,bfd2b1a3df9839f0736726be108dd029
ResNet18,cifar100,Conf,PGD,0.0121666666666666,0.0,1.0,46.9801461108571,192.330467265,2.128558727,0.012341368,7,1,18,torch_example.ResNet18,c0006b06fd6e0a66ab98e987c232d9ab,c0006b06fd6e0a66ab98e987c232d9ab,c0006b06fd6e0a66ab98e987c232d9ab
ResNet18,cifar100,Conf,HSJ,0.19625,0.01,1.0,66.28977856350107,145.300923777,1.493442913,0.008489364,7,1,18,torch_example.ResNet18,c0350760ed1ee65988b1189cddb9fe5c,c0350760ed1ee65988b1189cddb9fe5c,c0350760ed1ee65988b1189cddb9fe5c
ResNet18,cifar100,Conf,PGD,0.0,0.0,1.0,69.27655866998917,186.565508152,1.443489716,0.005999282,0,1,18,torch_example.ResNet18,c03872114304e51296e29113eb4abd51,c03872114304e51296e29113eb4abd51,c03872114304e51296e29113eb4abd51
ResNet18,cifar100,Conf,Thresh,0.0965,0.01,0.0,41.18683391513314,187.749771655,2.403680754,0.0056647,7,1,18,torch_example.ResNet18,c0eadddb8bbe2fd0fd1ada7a08ced738,c0eadddb8bbe2fd0fd1ada7a08ced738,c0eadddb8bbe2fd0fd1ada7a08ced738
ResNet18,cifar100,Conf,PGD,0.1879166666666666,0.0,0.0,40.0504178369579,187.718150602,2.496852852,0.005674144,0,1,18,torch_example.ResNet18,c0fce86394338e9ce1f95f82aef7d82e,c0fce86394338e9ce1f95f82aef7d82e,c0fce86394338e9ce1f95f82aef7d82e
ResNet18,cifar100,Conf,Thresh,0.1308333333333333,0.01,1.0,150.75405556847176,187.718150602,0.656698751,0.007008134,6,1,18,torch_example.ResNet18,c16a82885fa16fdf387fac7fc62018d7,c16a82885fa16fdf387fac7fc62018d7,c16a82885fa16fdf387fac7fc62018d7
ResNet18,cifar100,Conf,Deep,0.35875,0.0,0.8988764044943821,39.87985229403995,185.250213685,2.507531855,0.015084486,1,1,18,torch_example.ResNet18,c294db303271e2e8ca77b1264d80b4bb,c294db303271e2e8ca77b1264d80b4bb,c294db303271e2e8ca77b1264d80b4bb
ResNet18,cifar100,Conf,FGM,0.1886666666666666,0.0,0.2247191011235954,84.97736029767854,188.99066538,1.176784024,0.005790184,7,1,18,torch_example.ResNet18,c2ef5ed0f2078ce2f7e2068e049d00a7,c2ef5ed0f2078ce2f7e2068e049d00a7,c2ef5ed0f2078ce2f7e2068e049d00a7
ResNet18,cifar100,Conf,HSJ,0.0544166666666666,0.0,0.0,39.26342431633057,189.355639034,2.546899608,0.00722116,6,1,18,torch_example.ResNet18,c2fa02688ea6b9986543642bf3f00dbd,c2fa02688ea6b9986543642bf3f00dbd,c2fa02688ea6b9986543642bf3f00dbd
ResNet18,cifar100,Conf,FGM,0.0511666666666666,0.02,0.8988764044943821,42.00154732500301,187.38592759,2.333247374,0.012755952,4,1,18,torch_example.ResNet18,c3039fdc68c28b22df756c36f7b10aae,c3039fdc68c28b22df756c36f7b10aae,c3039fdc68c28b22df756c36f7b10aae
